User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status
101653,Onkar Mani,P6990,Other,26-35,56,Divorced,Tamil Nadu,South,Engineer,Books,9,4887.88,Delivered
101654,Romil Sangha,P8404,Female,26-35,57,Single,Tamil Nadu,South,Student,Clothing,9,4425.09,Delivered
101655,Jayan Seshadri,P8930,Other,36-45,22,Single,Delhi,North,Business,Furniture,1,608.65,Delivered
101656,Sahil Issac,P8012,Other,18-25,55,Divorced,Tamil Nadu,South,Teacher,Books,2,905.25,Delivered
101657,Zara Trivedi,P4302,Male,18-25,23,Single,Karnataka,East,Doctor,Clothing,6,1111.17,Delivered
101658,Arhaan Khurana,P4914,Male,18-25,19,Married,Gujarat,East,Engineer,Groceries,5,947.87,Pending
101659,Prisha Reddy,P6354,Male,26-35,59,Married,Maharashtra,Central,Teacher,Furniture,3,2962.16,Pending
101660,Vihaan Korpal,P8554,Other,56+,59,Married,Karnataka,East,Student,Furniture,2,3634.12,Cancelled
101661,Inaaya  Bir,P2728,Male,46-55,46,Married,Gujarat,North,Business,Groceries,3,4320.01,Cancelled
101662,Damini Rau,P5621,Other,36-45,53,Divorced,Maharashtra,South,Teacher,Electronics,4,2525.65,Pending
101663,Neelofar Sekhon,P4194,Other,18-25,39,Divorced,Maharashtra,North,Engineer,Groceries,5,2744.21,Delivered
101664,Lavanya Gera,P7559,Other,46-55,46,Married,Gujarat,East,Student,Furniture,4,759.27,Delivered
101665,Parinaaz Sama,P9494,Female,18-25,38,Divorced,Delhi,East,Business,Books,7,3445.28,Pending
101666,Aradhya Goyal,P2510,Female,46-55,64,Single,Maharashtra,West,Doctor,Groceries,8,3715.21,Delivered
101667,Charvi Maharaj,P7284,Other,56+,51,Single,Delhi,East,Business,Electronics,4,2529.14,Cancelled
101668,Mamooty Devan,P3229,Female,56+,60,Divorced,Gujarat,East,Business,Books,8,1541.29,Pending
101669,Ayesha Verma,P5812,Male,36-45,63,Single,Maharashtra,North,Student,Groceries,3,1472,Cancelled
101670,Elakshi Kanda,P7277,Female,18-25,50,Single,Karnataka,East,Business,Books,5,4007.1,Cancelled
101671,Heer Devi,P5997,Other,18-25,30,Married,Karnataka,West,Student,Electronics,5,282.08,Delivered
101672,Riaan Chakrabarti,P8031,Female,26-35,43,Divorced,Karnataka,West,Teacher,Electronics,7,315.29,Cancelled
101673,Ela Guha,P6224,Other,36-45,63,Divorced,Karnataka,North,Student,Electronics,4,2654.11,Pending
101674,Aarush Bhardwaj,P9926,Female,36-45,58,Married,Tamil Nadu,East,Teacher,Furniture,1,4900.35,Pending
101675,Advik Soman,P6622,Male,56+,40,Single,Tamil Nadu,North,Business,Books,8,1034.41,Delivered
101676,Samarth Brar,P7695,Male,26-35,53,Married,Karnataka,East,Doctor,Furniture,7,3146.3,Delivered
101677,Anaya Bhakta,P7656,Female,56+,37,Married,Karnataka,North,Doctor,Groceries,9,3583.29,Pending
101678,Ivana Sekhon,P4644,Other,36-45,40,Single,Gujarat,Central,Engineer,Furniture,3,1651.66,Pending
101679,Siya Mangal,P9241,Other,56+,38,Divorced,Maharashtra,Central,Teacher,Clothing,3,4070.23,Cancelled
101680,Nayantara Sachar,P4626,Male,18-25,23,Married,Tamil Nadu,Central,Student,Electronics,5,1868.28,Delivered
101681,Purab Kala,P1983,Female,56+,21,Single,Gujarat,West,Engineer,Clothing,3,2708.53,Delivered
101682,Jayan Varty,P5222,Male,36-45,29,Single,Maharashtra,South,Engineer,Books,4,3960.46,Pending
101683,Oorja Vasa,P2232,Female,46-55,25,Single,Maharashtra,North,Doctor,Furniture,9,4278.01,Delivered
101684,Anika Bora,P1124,Other,46-55,58,Married,Maharashtra,South,Doctor,Clothing,9,1016.23,Delivered
101685,Baiju Rao,P9261,Male,56+,18,Single,Gujarat,North,Doctor,Groceries,8,1723.61,Cancelled
101686,Tiya Bose,P5101,Other,26-35,23,Married,Tamil Nadu,South,Doctor,Furniture,2,1131.85,Delivered
101687,Keya Shetty,P9085,Male,26-35,53,Divorced,Maharashtra,East,Business,Groceries,7,2757.87,Cancelled
101688,Krish Kota,P3978,Female,18-25,33,Divorced,Tamil Nadu,North,Student,Clothing,6,4486.98,Cancelled
101689,Mannat Khare,P6388,Male,36-45,43,Single,Gujarat,South,Business,Furniture,5,4331.92,Delivered
101690,Aarna Sur,P3633,Other,36-45,56,Single,Maharashtra,South,Engineer,Books,2,1565.5,Delivered
101691,Dhanush Sibal,P5038,Male,46-55,41,Married,Tamil Nadu,East,Engineer,Electronics,9,647.6,Cancelled
101692,Divit Singh,P9677,Other,46-55,48,Single,Tamil Nadu,South,Engineer,Electronics,4,728.4,Delivered
101693,Bhavin Sarin,P9023,Other,18-25,20,Married,Maharashtra,Central,Business,Clothing,4,199.16,Cancelled
101694,Samar Bhatti,P8248,Other,18-25,24,Divorced,Tamil Nadu,Central,Student,Furniture,7,428.59,Cancelled
101695,Rhea Chand,P6748,Female,36-45,36,Married,Gujarat,East,Doctor,Clothing,8,4273.01,Pending
101696,Yakshit Ganesh,P8480,Male,56+,40,Single,Gujarat,South,Engineer,Books,2,4480.8,Cancelled
101697,Indranil Venkatesh,P2149,Female,56+,22,Married,Tamil Nadu,West,Business,Books,9,4898.68,Pending
101698,Pranay Zacharia,P4842,Other,56+,36,Divorced,Maharashtra,North,Student,Groceries,2,4424.55,Cancelled
101699,Parinaaz Ghose,P3413,Female,56+,52,Divorced,Karnataka,Central,Teacher,Books,4,2601.9,Delivered
101700,Ishita Seth,P2895,Female,46-55,18,Divorced,Maharashtra,West,Teacher,Electronics,9,979.51,Pending
101701,Rohan Sarna,P2283,Male,18-25,29,Single,Gujarat,East,Student,Books,1,1035.17,Cancelled
101702,Manikya Sethi,P2493,Female,56+,18,Single,Karnataka,West,Doctor,Groceries,6,220.99,Cancelled
101703,Aradhya Karpe,P5935,Female,36-45,40,Divorced,Karnataka,Central,Teacher,Clothing,7,4820.56,Cancelled
101704,Aaina Subramanian,P2489,Other,56+,37,Divorced,Tamil Nadu,East,Teacher,Furniture,9,2755.54,Pending
101705,Raunak Rajagopalan,P3378,Other,56+,30,Divorced,Maharashtra,South,Business,Electronics,1,4939.24,Pending
101706,Lavanya Sibal,P2539,Male,56+,30,Single,Karnataka,West,Teacher,Groceries,9,1024.51,Cancelled
101707,Farhan Malhotra,P5741,Other,46-55,49,Married,Maharashtra,East,Engineer,Furniture,8,2239.43,Delivered
101708,Vritika Sahota,P3305,Other,18-25,61,Married,Tamil Nadu,South,Student,Groceries,9,562.02,Delivered
101709,Misha Konda,P6320,Male,36-45,46,Divorced,Tamil Nadu,Central,Doctor,Electronics,8,3643.85,Delivered
101710,Ojas D’Alia,P2906,Female,46-55,48,Married,Gujarat,Central,Engineer,Electronics,7,2866.84,Delivered
101711,Mamooty Baria,P5086,Other,56+,47,Married,Maharashtra,South,Business,Electronics,7,1024.37,Cancelled
101712,Shayak Johal,P4381,Male,56+,21,Married,Karnataka,South,Teacher,Electronics,6,3289.48,Cancelled
101713,Nitara Ramesh,P9836,Male,56+,33,Married,Delhi,South,Student,Groceries,4,1538.81,Cancelled
101714,Faiyaz Bajwa,P3544,Other,36-45,26,Divorced,Tamil Nadu,West,Student,Groceries,1,3919.49,Cancelled
101715,Nirvi Sheth,P8290,Male,46-55,56,Married,Gujarat,West,Business,Electronics,5,4457.9,Delivered
101716,Aarna Ratta,P1058,Other,36-45,62,Divorced,Karnataka,South,Business,Books,2,2897.43,Pending
101717,Samiha Dugar,P3221,Male,36-45,46,Married,Tamil Nadu,Central,Engineer,Electronics,5,3538.45,Cancelled
101718,Riaan Borra,P8628,Male,26-35,20,Single,Karnataka,West,Teacher,Clothing,4,1980.3,Pending
101719,Ivan Bahl,P6522,Other,26-35,36,Married,Delhi,East,Business,Books,7,395.53,Delivered
101720,Ela Mann,P5617,Other,18-25,38,Single,Delhi,North,Doctor,Clothing,2,4885.45,Pending
101721,Anay Sandal,P6657,Male,18-25,58,Divorced,Karnataka,West,Teacher,Groceries,4,2725.39,Pending
101722,Ira Mallick,P5157,Male,46-55,20,Single,Gujarat,South,Engineer,Clothing,1,853.45,Pending
101723,Mehul Vora,P2617,Male,56+,59,Divorced,Tamil Nadu,East,Business,Books,7,400.47,Delivered
101724,Ranbir Ray,P3972,Female,26-35,59,Married,Maharashtra,Central,Student,Books,3,3310.15,Delivered
101725,Yakshit Anand,P8929,Female,56+,31,Divorced,Gujarat,West,Doctor,Groceries,3,2929.05,Cancelled
101726,Baiju Sarna,P3772,Other,56+,34,Married,Karnataka,North,Engineer,Furniture,2,938.12,Delivered
101727,Zaina Sarma,P7068,Other,18-25,53,Single,Karnataka,Central,Teacher,Clothing,6,4734.69,Pending
101728,Dishani Kanda,P4684,Other,18-25,20,Single,Karnataka,North,Engineer,Clothing,6,2972.45,Pending
101729,Tarini Lata,P4790,Other,46-55,30,Divorced,Tamil Nadu,Central,Engineer,Books,2,3059.34,Cancelled
101730,Urvi D’Alia,P6448,Male,26-35,27,Single,Tamil Nadu,East,Business,Groceries,4,4755.07,Delivered
101731,Nakul Dhar,P2549,Female,26-35,19,Divorced,Maharashtra,East,Engineer,Electronics,1,3172.54,Cancelled
101732,Suhana Jain,P5758,Other,36-45,47,Single,Gujarat,South,Teacher,Books,1,1974.92,Cancelled
101733,Badal Walia,P9424,Male,46-55,57,Divorced,Tamil Nadu,Central,Business,Electronics,3,4601.88,Pending
101734,Jivika Gokhale,P9536,Female,18-25,47,Divorced,Karnataka,Central,Engineer,Books,8,4779.53,Cancelled
101735,Rati Gulati,P7317,Other,36-45,33,Single,Gujarat,West,Doctor,Groceries,9,1430.44,Cancelled
101736,Lakshit Sankar,P7685,Other,18-25,59,Married,Maharashtra,Central,Doctor,Groceries,8,3133.57,Cancelled
101737,Ojas De,P1996,Other,26-35,40,Single,Gujarat,West,Doctor,Books,8,3967.57,Cancelled
101738,Lakshay Tailor,P3746,Female,46-55,30,Single,Karnataka,Central,Doctor,Clothing,3,2771.87,Pending
101739,Kiara Sani,P6342,Female,46-55,60,Single,Delhi,East,Teacher,Electronics,1,3885.56,Pending
101740,Priyansh Deshpande,P1470,Other,56+,18,Divorced,Maharashtra,Central,Teacher,Furniture,5,1968.5,Cancelled
101741,Shalv Manne,P6343,Male,18-25,35,Divorced,Maharashtra,East,Business,Books,1,1375.42,Cancelled
101742,Divit Barman,P9950,Other,18-25,21,Married,Maharashtra,East,Teacher,Books,1,4104.21,Delivered
101743,Pihu Bains,P7438,Female,56+,49,Single,Delhi,South,Business,Clothing,9,1672.57,Delivered
101744,Pari Rana,P6748,Other,56+,62,Single,Delhi,West,Engineer,Furniture,4,1801.59,Delivered
101745,Siya Garg,P8564,Male,26-35,50,Married,Karnataka,West,Student,Books,1,4666.14,Pending
101746,Miraan Kale,P7253,Male,26-35,32,Single,Karnataka,South,Doctor,Furniture,4,531.27,Delivered
101747,Pari Brar,P6939,Female,36-45,51,Divorced,Karnataka,West,Student,Books,2,1470.37,Delivered
101748,Anvi Sachdeva,P5647,Other,46-55,37,Single,Tamil Nadu,West,Engineer,Electronics,1,1690.84,Pending
101749,Vivaan Choudhary,P9841,Male,56+,52,Married,Tamil Nadu,Central,Engineer,Furniture,7,1048.51,Delivered
101750,Dhanuk Yohannan,P5630,Other,18-25,49,Divorced,Maharashtra,East,Business,Books,1,1109.36,Cancelled
101751,Ishita Goswami,P5306,Male,36-45,63,Married,Delhi,Central,Teacher,Books,3,3509.26,Delivered
101752,Taran Sankaran,P3772,Other,26-35,32,Married,Gujarat,South,Doctor,Groceries,3,1681.85,Delivered
101753,Aaryahi Hari,P3483,Female,36-45,37,Single,Gujarat,North,Engineer,Electronics,2,4303.47,Pending
101754,Tejas Chandran,P8197,Female,18-25,22,Married,Delhi,North,Student,Electronics,8,3592.88,Delivered
101755,Zara Shan,P9428,Female,18-25,59,Divorced,Maharashtra,Central,Student,Books,9,2557.28,Cancelled
101756,Zoya Bakshi,P6621,Male,56+,59,Single,Tamil Nadu,East,Teacher,Clothing,8,4150.54,Pending
101757,Shaan Korpal,P7175,Other,46-55,38,Married,Tamil Nadu,South,Engineer,Furniture,4,3805.31,Delivered
101758,Ira Kanda,P6173,Male,18-25,42,Single,Karnataka,East,Doctor,Books,4,4231.87,Pending
101759,Amira Devi,P5606,Female,26-35,28,Divorced,Karnataka,East,Doctor,Books,3,465.39,Delivered
101760,Lavanya Saha,P2920,Male,18-25,52,Married,Tamil Nadu,North,Doctor,Groceries,5,2617.42,Delivered
101761,Samar Jhaveri,P5569,Female,18-25,46,Divorced,Gujarat,East,Business,Groceries,5,2826.97,Cancelled
101762,Reyansh Jhaveri,P8849,Female,56+,47,Divorced,Karnataka,South,Teacher,Electronics,6,1902.8,Pending
101763,Kaira Kakar,P7893,Other,46-55,45,Single,Delhi,West,Doctor,Electronics,9,1831.57,Delivered
101764,Damini Saha,P1712,Male,26-35,52,Single,Gujarat,West,Teacher,Furniture,6,376.29,Pending
101765,Eshani Sabharwal,P5584,Male,46-55,22,Married,Karnataka,South,Teacher,Clothing,3,3410.34,Cancelled
101766,Reyansh Magar,P3509,Female,56+,49,Divorced,Karnataka,Central,Doctor,Groceries,7,828.75,Pending
101767,Tiya Sant,P5213,Female,26-35,21,Single,Delhi,Central,Business,Furniture,7,494.05,Pending
101768,Zain Garde,P2126,Female,26-35,64,Single,Karnataka,South,Student,Furniture,4,4750.72,Pending
101769,Abram Lal,P8571,Other,56+,60,Divorced,Maharashtra,Central,Engineer,Furniture,2,4190.64,Pending
101770,Lavanya Shah,P1842,Other,56+,27,Single,Karnataka,East,Engineer,Groceries,1,3907.48,Delivered
101771,Pari Dasgupta,P5649,Female,46-55,42,Divorced,Gujarat,East,Student,Groceries,8,3682.32,Delivered
101772,Shaan Master,P2769,Other,46-55,45,Married,Karnataka,West,Teacher,Books,2,4163.35,Pending
101773,Armaan Chakraborty,P8462,Female,46-55,25,Married,Tamil Nadu,West,Engineer,Electronics,3,3367.94,Delivered
101774,Ivan Sekhon,P3248,Other,18-25,47,Divorced,Tamil Nadu,South,Student,Clothing,8,3964.55,Cancelled
101775,Tiya Bajaj,P7837,Female,46-55,37,Married,Tamil Nadu,West,Engineer,Electronics,6,2768.47,Pending
101776,Baiju Sarma,P1072,Other,56+,41,Married,Tamil Nadu,Central,Teacher,Clothing,5,3252.46,Pending
101777,Shamik Garg,P1366,Male,56+,33,Married,Tamil Nadu,East,Doctor,Books,7,1977.48,Pending
101778,Amani Gara,P2559,Male,36-45,29,Married,Delhi,East,Engineer,Furniture,2,4960.91,Cancelled
101779,Prisha Sura,P3437,Other,18-25,64,Married,Maharashtra,South,Doctor,Books,9,1870.93,Cancelled
101780,Khushi Luthra,P1629,Male,46-55,45,Married,Gujarat,Central,Doctor,Electronics,9,149.66,Delivered
101781,Yashvi Singhal,P1932,Male,56+,58,Married,Karnataka,North,Student,Furniture,9,1294.89,Pending
101782,Anahi Bedi,P2709,Female,26-35,18,Single,Maharashtra,North,Engineer,Furniture,9,4748.26,Pending
101783,Stuvan Rajagopalan,P3046,Female,26-35,61,Single,Gujarat,East,Doctor,Groceries,9,4939.8,Cancelled
101784,Rania Desai,P6384,Male,18-25,24,Married,Gujarat,West,Teacher,Groceries,6,1926.62,Cancelled
101785,Alia Khalsa,P3941,Other,18-25,46,Single,Karnataka,East,Engineer,Furniture,1,4941.34,Delivered
101786,Divyansh Dhingra,P2774,Other,36-45,55,Divorced,Gujarat,South,Student,Books,1,4946.92,Pending
101787,Samarth Verma,P5529,Female,26-35,55,Divorced,Maharashtra,East,Doctor,Clothing,2,3217.56,Delivered
101788,Veer Kade,P6642,Female,56+,54,Married,Tamil Nadu,Central,Teacher,Furniture,9,2674.57,Pending
101789,Armaan Wable,P8164,Male,18-25,45,Married,Maharashtra,South,Student,Groceries,6,4464.48,Cancelled
101790,Reyansh Uppal,P6366,Male,18-25,19,Divorced,Maharashtra,South,Student,Clothing,2,4572.92,Pending
101791,Tushar Dalal,P6233,Other,46-55,49,Married,Karnataka,South,Engineer,Books,4,4474.25,Cancelled
101792,Kanav Chad,P9691,Female,36-45,29,Divorced,Gujarat,West,Engineer,Books,5,3211.44,Pending
101793,Amira Jani,P2587,Female,56+,26,Married,Tamil Nadu,Central,Doctor,Clothing,3,2666.68,Pending
101794,Anika Tailor,P9438,Female,18-25,29,Single,Tamil Nadu,West,Student,Electronics,9,1681.76,Delivered
101795,Ranbir Talwar,P9369,Male,18-25,48,Single,Tamil Nadu,North,Business,Electronics,4,1398.26,Delivered
101796,Himmat Trivedi,P6989,Other,56+,62,Single,Tamil Nadu,East,Teacher,Books,1,3414.2,Pending
101797,Hridaan Uppal,P4026,Other,26-35,47,Single,Gujarat,East,Business,Furniture,7,1734.56,Pending
101798,Hrishita Hari,P4688,Female,36-45,54,Single,Gujarat,West,Teacher,Books,4,2319.58,Pending
101799,Trisha Raj,P5735,Female,46-55,48,Married,Tamil Nadu,Central,Student,Furniture,8,2230.25,Cancelled
101800,Zara Sachar,P1219,Other,46-55,45,Married,Delhi,Central,Teacher,Electronics,1,3545.82,Delivered
101801,Rhea Shere,P2788,Female,56+,27,Single,Gujarat,East,Doctor,Electronics,8,2599.58,Pending
101802,Ishita Raja,P9086,Other,18-25,50,Single,Gujarat,West,Teacher,Clothing,4,1543.46,Delivered
101803,Ritvik Ben,P3571,Male,36-45,32,Married,Gujarat,West,Doctor,Electronics,8,2239.43,Pending
101804,Jivika Deo,P7726,Male,26-35,64,Married,Maharashtra,North,Doctor,Electronics,3,2751.86,Pending
101805,Aayush Khare,P4940,Male,26-35,35,Divorced,Delhi,West,Student,Clothing,7,1787.4,Delivered
101806,Zoya Srivastava,P8057,Other,36-45,35,Divorced,Tamil Nadu,Central,Teacher,Electronics,2,2430.4,Pending
101807,Divij Tara,P4622,Other,56+,59,Married,Tamil Nadu,North,Student,Groceries,3,4317.03,Cancelled
101808,Divij Chandra,P7401,Male,46-55,40,Divorced,Delhi,Central,Doctor,Furniture,9,475.9,Cancelled
101809,Akarsh Kara,P8602,Female,26-35,25,Married,Tamil Nadu,East,Engineer,Groceries,5,1637.61,Delivered
101810,Raunak Shanker,P1349,Other,26-35,62,Divorced,Gujarat,South,Business,Furniture,2,1932.51,Cancelled
101811,Parinaaz Rout,P8854,Male,56+,25,Single,Karnataka,Central,Student,Electronics,9,3605.87,Cancelled
101812,Kiaan Dash,P8351,Male,26-35,53,Married,Maharashtra,East,Doctor,Clothing,9,4103.64,Delivered
101813,Aradhya Sankaran,P5109,Other,56+,35,Married,Karnataka,South,Doctor,Furniture,8,549.3,Delivered
101814,Raunak Shenoy,P5170,Female,36-45,43,Single,Maharashtra,South,Student,Groceries,8,608.79,Delivered
101815,Indranil Sachdev,P8237,Other,36-45,43,Single,Delhi,North,Student,Groceries,4,4304.58,Pending
101816,Advik Loke,P9186,Other,46-55,34,Married,Maharashtra,South,Student,Books,1,3866.35,Cancelled
101817,Advika Walia,P6547,Female,36-45,34,Divorced,Karnataka,Central,Teacher,Furniture,1,2422.69,Delivered
101818,Ela Luthra,P5173,Male,56+,41,Divorced,Tamil Nadu,Central,Student,Clothing,3,4611.66,Cancelled
101819,Ehsaan Sekhon,P3410,Male,36-45,43,Divorced,Gujarat,North,Engineer,Furniture,1,4847.25,Cancelled
101820,Miraan Gandhi,P5257,Female,36-45,35,Single,Maharashtra,North,Business,Electronics,5,2357.19,Pending
101821,Sumer Apte,P3395,Male,26-35,30,Single,Maharashtra,West,Doctor,Clothing,1,1984.78,Cancelled
101822,Arhaan Kara,P3363,Other,36-45,53,Single,Maharashtra,West,Doctor,Electronics,4,4210.31,Cancelled
101823,Nirvi Borah,P3496,Male,26-35,24,Divorced,Karnataka,Central,Student,Furniture,6,858.51,Cancelled
101824,Miraya Kalla,P1107,Other,18-25,34,Single,Tamil Nadu,North,Teacher,Groceries,6,1732.5,Cancelled
101825,Shlok Anand,P8060,Male,46-55,63,Single,Tamil Nadu,East,Doctor,Furniture,2,4656.24,Cancelled
101826,Seher Ganesan,P6746,Male,46-55,50,Single,Delhi,Central,Business,Furniture,2,118.12,Pending
101827,Yashvi Bhat,P6223,Female,26-35,44,Divorced,Delhi,West,Student,Books,3,2776.18,Pending
101828,Raunak Dhaliwal,P7512,Female,26-35,31,Divorced,Karnataka,South,Doctor,Electronics,7,1000.07,Delivered
101829,Pihu Mahal,P5590,Other,26-35,59,Divorced,Delhi,West,Business,Books,1,3315.35,Cancelled
101830,Mamooty Srinivas,P3790,Other,26-35,37,Married,Tamil Nadu,Central,Student,Books,4,2448.5,Delivered
101831,Ayesha Ganesan,P4022,Other,36-45,61,Single,Delhi,Central,Engineer,Groceries,8,4424.35,Pending
101832,Darshit Barad,P4354,Other,26-35,40,Married,Delhi,West,Business,Books,8,4028.12,Delivered
101833,Romil Badal,P1829,Male,46-55,22,Married,Delhi,Central,Engineer,Electronics,8,778.76,Cancelled
101834,Chirag Khalsa,P5396,Female,36-45,53,Married,Tamil Nadu,South,Engineer,Clothing,4,2071.28,Cancelled
101835,Anika Chaudhuri,P1321,Female,36-45,57,Married,Maharashtra,Central,Student,Electronics,9,1737,Delivered
101836,Oorja Jhaveri,P6967,Other,56+,63,Single,Maharashtra,North,Business,Groceries,8,142.35,Delivered
101837,Aradhya Ganguly,P9769,Female,56+,61,Divorced,Gujarat,North,Doctor,Clothing,5,1338.56,Pending
101838,Myra Acharya,P5789,Female,46-55,49,Divorced,Delhi,West,Doctor,Books,1,285.93,Cancelled
101839,Azad Choudhry,P9200,Male,56+,49,Single,Tamil Nadu,East,Teacher,Furniture,6,2808.08,Delivered
101840,Taimur Bajaj,P9913,Male,26-35,18,Married,Gujarat,Central,Doctor,Clothing,3,262.28,Delivered
101841,Tejas Bhakta,P2782,Other,46-55,23,Single,Maharashtra,East,Doctor,Furniture,7,3445.8,Delivered
101842,Ivana Bose,P4809,Female,56+,31,Married,Gujarat,North,Student,Electronics,3,2445.49,Cancelled
101843,Nitara Chopra,P4474,Female,26-35,43,Single,Delhi,East,Engineer,Clothing,9,3726.1,Delivered
101844,Gokul Ramakrishnan,P9697,Female,26-35,54,Married,Karnataka,Central,Doctor,Clothing,5,2939.92,Cancelled
101845,Aarush Chakrabarti,P5654,Other,26-35,28,Married,Tamil Nadu,Central,Engineer,Clothing,9,4068.88,Cancelled
101846,Hunar Halder,P3838,Other,36-45,35,Single,Gujarat,West,Engineer,Electronics,3,3874.28,Cancelled
101847,Hrishita Behl,P1704,Male,18-25,25,Single,Maharashtra,East,Doctor,Books,1,3823.23,Cancelled
101848,Emir Devan,P2473,Other,26-35,27,Single,Delhi,North,Teacher,Groceries,4,2958.73,Cancelled
101849,Tara Kannan,P5982,Female,36-45,32,Divorced,Maharashtra,East,Business,Furniture,2,4280.1,Delivered
101850,Shamik Varty,P9691,Male,26-35,26,Married,Maharashtra,Central,Business,Furniture,9,4249.14,Pending
101851,Zeeshan Karpe,P1338,Other,36-45,47,Divorced,Gujarat,North,Engineer,Furniture,8,3088.24,Pending
101852,Vardaniya Baral,P5969,Female,26-35,38,Divorced,Tamil Nadu,South,Teacher,Books,4,2902.75,Delivered
101853,Ranbir Shroff,P5033,Male,56+,54,Married,Gujarat,Central,Business,Electronics,2,1076.98,Delivered
101854,Indrajit Kala,P8831,Other,46-55,53,Divorced,Delhi,West,Business,Groceries,9,4836.37,Pending
101855,Lagan Andra,P9925,Other,18-25,31,Married,Gujarat,West,Doctor,Furniture,4,410.9,Pending
101856,Taimur Loyal,P8956,Female,36-45,22,Divorced,Karnataka,North,Engineer,Books,4,3626.38,Pending
101857,Jiya Thakur,P4598,Other,56+,48,Divorced,Gujarat,North,Teacher,Furniture,5,3076.63,Pending
101858,Zeeshan Zacharia,P4860,Male,46-55,46,Married,Delhi,West,Engineer,Clothing,6,3729.78,Pending
101859,Vanya Manda,P9081,Other,46-55,31,Married,Karnataka,North,Business,Electronics,1,4015.96,Delivered
